timestamp,event_type,resource_type,resource_id,details
2088.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
2089.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
2095.0,WagonMovedEvent,wagon,W0111,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""2095.0"", ""to_track"": ""WS_02""}"
2095.0,WagonMovedEvent,wagon,W0112,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""2095.0"", ""to_track"": ""WS_02""}"
2095.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""track_19""}"
2095.0,RetrofitStartedEvent,wagon,W0111,"{""bay_id"": ""WS_02_bay_0"", ""event_id"": ""3ab8a165-78df-4928-a114-370ea2d13e22"", ""timestamp"": ""1769034081.192989""}"
2095.0,RetrofitStartedEvent,wagon,W0112,"{""bay_id"": ""WS_02_bay_1"", ""event_id"": ""7009c7e3-9a93-4aab-b6b7-a168311d7ab3"", ""timestamp"": ""1769034081.1931996""}"
2096.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""track_19""}"
2096.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""1e59c7bb-bbbc-4158-ae82-6650ba06d737"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.1935518"", ""track"": ""track_19""}"
2096.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""ab2bbc26-a0ba-4483-bd98-e61814230842"", ""timestamp"": ""1769034081.1937191"", ""track"": ""track_19""}"
2096.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
2097.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
2127.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
2128.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
2130.0,WagonRetrofitCompletedEvent,wagon,W0109,"{""completion_time"": ""2130.0"", ""event_id"": ""902a110f-e9f2-41a6-a568-c9f18dbebc35"", ""timestamp"": ""1769034081.1947265""}"
2130.0,WagonRetrofittedEvent,workshop,WS_01,"{""event_id"": ""39677470-e009-4f36-b5fd-603fafa56c59"", ""timestamp"": ""1769034081.1950788"", ""wagon"": ""id='W0109' length=20.5 is_loaded=False track='parking1' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2070.0 retrofit_end_time=2130.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2130.0,BatchRetrofittedEvent,workshop,WS_01,"{""batch_id"": ""single_W0109"", ""event_id"": ""a8fd5181-dc68-420f-97eb-5590019041ed"", ""timestamp"": ""1769034081.1952863"", ""wagons"": ""[Wagon(id='W0109', length=20.5, is_loaded=False, track='parking1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=2070.0, retrofit_end_time=2130.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_01', rake_id='transport_rake_WS_01_retrofitted_1769034081', train_id='T6', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
2130.0,WagonRetrofitCompletedEvent,wagon,W0110,"{""completion_time"": ""2130.0"", ""event_id"": ""a4abce12-a963-4a2e-be61-cd5e8dea63e9"", ""timestamp"": ""1769034081.1955338""}"
2130.0,WagonRetrofittedEvent,workshop,WS_01,"{""event_id"": ""3152243a-d103-437f-98b7-ced4ee1edbb8"", ""timestamp"": ""1769034081.1958377"", ""wagon"": ""id='W0110' length=20.2 is_loaded=False track='parking1' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2070.0 retrofit_end_time=2130.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2130.0,BatchRetrofittedEvent,workshop,WS_01,"{""batch_id"": ""single_W0110"", ""event_id"": ""abd1a6e9-cc45-45cb-9809-3e5bc3b2f09b"", ""timestamp"": ""1769034081.1959972"", ""wagons"": ""[Wagon(id='W0110', length=20.2, is_loaded=False, track='parking1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=2070.0, retrofit_end_time=2130.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_01', rake_id='transport_rake_WS_01_retrofitted_1769034081', train_id='T6', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
2155.0,WagonRetrofitCompletedEvent,wagon,W0111,"{""completion_time"": ""2155.0"", ""event_id"": ""8a14e94e-acd5-48cd-80f4-c4232ae877e6"", ""timestamp"": ""1769034081.196653""}"
2155.0,WagonRetrofittedEvent,workshop,WS_02,"{""event_id"": ""479d6672-6957-4b32-b3a0-ffc2b9484714"", ""timestamp"": ""1769034081.1969962"", ""wagon"": ""id='W0111' length=17.1 is_loaded=False track='parking2' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2095.0 retrofit_end_time=2155.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2155.0,BatchRetrofittedEvent,workshop,WS_02,"{""batch_id"": ""single_W0111"", ""event_id"": ""5f370b13-a632-4e71-aecf-9e09590ae388"", ""timestamp"": ""1769034081.1971521"", ""wagons"": ""[Wagon(id='W0111', length=17.1, is_loaded=False, track='parking2', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=2095.0, retrofit_end_time=2155.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_02', rake_id='transport_rake_WS_02_retrofitted_1769034081', train_id='T6', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
2155.0,WagonRetrofitCompletedEvent,wagon,W0112,"{""completion_time"": ""2155.0"", ""event_id"": ""fdc0ff41-0159-4116-8e67-6034ce141da2"", ""timestamp"": ""1769034081.1973934""}"
2155.0,WagonRetrofittedEvent,workshop,WS_02,"{""event_id"": ""a36430b1-e739-4eab-9907-d990a5347221"", ""timestamp"": ""1769034081.1976955"", ""wagon"": ""id='W0112' length=20.1 is_loaded=False track='parking2' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2095.0 retrofit_end_time=2155.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2155.0,BatchRetrofittedEvent,workshop,WS_02,"{""batch_id"": ""single_W0112"", ""event_id"": ""32b5fe6a-5b46-4e82-8b81-d3f0bf3ca7e8"", ""timestamp"": ""1769034081.1978507"", ""wagons"": ""[Wagon(id='W0112', length=20.1, is_loaded=False, track='parking2', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=2095.0, retrofit_end_time=2155.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_02', rake_id='transport_rake_WS_02_retrofitted_1769034081', train_id='T6', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
2158.0,WagonMovedEvent,wagon,W0118,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""aca0a3ce-61e1-4574-b3be-ffb4b7c03b07"", ""timestamp"": ""1769034081.1988888"", ""wagon"": ""id='W0118' length=19.6 is_loaded=False track='parking6' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2257.0 retrofit_end_time=2317.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0120,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""7e6a8557-1a94-449f-8a08-e8444bff1889"", ""timestamp"": ""1769034081.1995711"", ""wagon"": ""id='W0120' length=19.6 is_loaded=False track='parking6' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2257.0 retrofit_end_time=2317.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0121,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""2d427a26-29d1-4070-995a-92d5ed4f3641"", ""timestamp"": ""1769034081.2001908"", ""wagon"": ""id='W0121' length=21.7 is_loaded=False track='parking7' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2272.0 retrofit_end_time=2332.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0122,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""2a179aae-2ec9-4e3c-a888-806d0afde994"", ""timestamp"": ""1769034081.2007852"", ""wagon"": ""id='W0122' length=24.6 is_loaded=False track='parking7' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2272.0 retrofit_end_time=2332.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0123,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""2c83ac76-96d8-4a0e-98af-ac17edd1678c"", ""timestamp"": ""1769034081.2013762"", ""wagon"": ""id='W0123' length=17.4 is_loaded=False track='parking8' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2341.0 retrofit_end_time=2401.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0124,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""22ccd3e4-ea9c-4368-9e54-8e6d7d8d5556"", ""timestamp"": ""1769034081.2020295"", ""wagon"": ""id='W0124' length=21.7 is_loaded=False track='parking8' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2341.0 retrofit_end_time=2401.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0125,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""d2d429f3-300d-4f81-bc0b-355021a4f13b"", ""timestamp"": ""1769034081.20284"", ""wagon"": ""id='W0125' length=17.9 is_loaded=False track='parking9' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2366.0 retrofit_end_time=2426.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T6' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0126,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""3180eb41-bfa3-4ea1-acb7-de45e94fe74d"", ""timestamp"": ""1769034081.2042189"", ""wagon"": ""id='W0126' length=23.1 is_loaded=False track='parking9' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2366.0 retrofit_end_time=2426.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0127,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""4d0347a8-32c2-4e0b-9898-0a7b97fc5cae"", ""timestamp"": ""1769034081.2049863"", ""wagon"": ""id='W0127' length=16.1 is_loaded=False track='parking10' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2497.0 retrofit_end_time=2557.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,WagonMovedEvent,wagon,W0129,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2158.0"", ""to_track"": ""retrofit""}"
2158.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""ff540f67-8d37-4d80-a6bc-dbe728d6cddd"", ""timestamp"": ""1769034081.2056756"", ""wagon"": ""id='W0129' length=24.2 is_loaded=False track='parking10' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2497.0 retrofit_end_time=2557.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769034081' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2158.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
2159.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
2159.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""392ecf87-c851-4a4d-bb6c-055ad16153c8"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.2064292"", ""track"": ""track_19""}"
2159.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""9c22193c-e20e-49d5-9a86-66e6e7a41ee0"", ""timestamp"": ""1769034081.206609"", ""track"": ""track_19""}"
2159.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
2160.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
2161.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
2162.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
2163.0,WagonMovedEvent,wagon,W0109,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""2163.0"", ""to_track"": ""retrofitted""}"
2163.0,WagonDistributedEvent,wagon,W0109,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769034081"", ""event_id"": ""ec4d078f-8461-4e60-a3b6-da522f9e7e76"", ""timestamp"": ""1769034081.2081807""}"
2163.0,WagonMovedEvent,wagon,W0110,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""2163.0"", ""to_track"": ""retrofitted""}"
2163.0,WagonDistributedEvent,wagon,W0110,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769034081"", ""event_id"": ""77054857-9210-46cd-852a-71d8b5bd498c"", ""timestamp"": ""1769034081.2089574""}"
2163.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2164.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2164.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""6dca7ca2-a0d2-4b84-a89c-f54f1aec9f99"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.2095535"", ""track"": ""track_19""}"
2164.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""435425ef-b8e6-4d33-9675-797e30cd957d"", ""timestamp"": ""1769034081.2097366"", ""track"": ""track_19""}"
2164.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_02""}"
2165.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_02""}"
2166.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""retrofitted""}"
2167.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""retrofitted""}"
2168.0,WagonMovedEvent,wagon,W0111,"{""from_track"": ""WS_02"", ""movement_type"": ""shunting"", ""timestamp"": ""2168.0"", ""to_track"": ""retrofitted""}"
2168.0,WagonDistributedEvent,wagon,W0111,"{""batch_id"": ""transport_rake_WS_02_retrofitted_1769034081"", ""event_id"": ""69935025-349f-4734-a454-fa7173a4532c"", ""timestamp"": ""1769034081.2114792""}"
2168.0,WagonMovedEvent,wagon,W0112,"{""from_track"": ""WS_02"", ""movement_type"": ""shunting"", ""timestamp"": ""2168.0"", ""to_track"": ""retrofitted""}"
2168.0,WagonDistributedEvent,wagon,W0112,"{""batch_id"": ""transport_rake_WS_02_retrofitted_1769034081"", ""event_id"": ""becd2613-bca7-4440-8d93-188f731f0771"", ""timestamp"": ""1769034081.2119973""}"
2168.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2169.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2169.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""a0b418ae-9901-4fa3-ab5f-7db4dd223b28"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.212628"", ""track"": ""track_19""}"
2169.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""d2a6f10d-5517-45c5-b327-eb042f0a2847"", ""timestamp"": ""1769034081.2128146"", ""track"": ""track_19""}"
2169.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2170.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2171.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking1""}"
2172.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking1""}"
2173.0,WagonParkedEvent,wagon,W0109,"{""event_id"": ""f04c0f2d-e4d0-4cad-894c-9af0620497df"", ""parking_area_id"": ""parking1"", ""timestamp"": ""1769034081.2138155""}"
2173.0,WagonMovedEvent,wagon,W0109,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2173.0"", ""to_track"": ""parking1""}"
2173.0,WagonParkedEvent,wagon,W0110,"{""event_id"": ""f17cb2af-e516-40ce-8681-fdde12cfe92c"", ""parking_area_id"": ""parking1"", ""timestamp"": ""1769034081.2144926""}"
2173.0,WagonMovedEvent,wagon,W0110,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2173.0"", ""to_track"": ""parking1""}"
2173.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""parking1"", ""to_track"": ""track_19""}"
2174.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""parking1"", ""to_track"": ""track_19""}"
2174.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""a8b487ee-b678-4785-a2d6-6e1278f734da"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.2162883"", ""track"": ""track_19""}"
2174.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""407f3c49-1109-4d68-9576-8b239274b9de"", ""timestamp"": ""1769034081.2164707"", ""track"": ""track_19""}"
2174.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2175.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2176.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking2""}"
2177.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking2""}"
2178.0,WagonParkedEvent,wagon,W0111,"{""event_id"": ""ed00550d-73ca-4bab-b8f8-edbdcf65b5d5"", ""parking_area_id"": ""parking2"", ""timestamp"": ""1769034081.2174492""}"
2178.0,WagonMovedEvent,wagon,W0111,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2178.0"", ""to_track"": ""parking2""}"
2178.0,WagonParkedEvent,wagon,W0112,"{""event_id"": ""7c8e785e-df51-4ec9-8499-83ef214f332b"", ""parking_area_id"": ""parking2"", ""timestamp"": ""1769034081.2180061""}"
2178.0,WagonMovedEvent,wagon,W0112,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2178.0"", ""to_track"": ""parking2""}"
2178.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""parking2"", ""to_track"": ""track_19""}"
2179.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""parking2"", ""to_track"": ""track_19""}"
2179.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""842811fa-f7b9-4958-b47a-3fbb7e3fb5f9"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.2197132"", ""track"": ""track_19""}"
2179.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""c92f59fa-6758-4fc6-8099-8b9e67872a60"", ""timestamp"": ""1769034081.2199454"", ""track"": ""track_19""}"
2179.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2180.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2186.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_01""}"
2187.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_01""}"
2193.0,WagonMovedEvent,wagon,W0114,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""2193.0"", ""to_track"": ""WS_01""}"
2193.0,WagonMovedEvent,wagon,W0115,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""2193.0"", ""to_track"": ""WS_01""}"
2193.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
2193.0,RetrofitStartedEvent,wagon,W0114,"{""bay_id"": ""WS_01_bay_0"", ""event_id"": ""2e3a54c8-7223-4bfb-93de-c05b6563caee"", ""timestamp"": ""1769034081.2221816""}"
2193.0,RetrofitStartedEvent,wagon,W0115,"{""bay_id"": ""WS_01_bay_1"", ""event_id"": ""e53e6ae8-24e2-4d09-8ac4-a58d64c58c69"", ""timestamp"": ""1769034081.2224069""}"
2194.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
2194.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""bd5e514a-612d-4591-be22-5cf888258c0a"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.2227743"", ""track"": ""track_19""}"
2194.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""bb704014-25da-4fb7-a8a9-363d467068ba"", ""timestamp"": ""1769034081.2229548"", ""track"": ""track_19""}"
2194.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2195.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2201.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
2202.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
2208.0,WagonMovedEvent,wagon,W0116,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""2208.0"", ""to_track"": ""WS_02""}"
