timestamp,datetime,resource_id,resource_type,state,train_id,batch_id,rejection_reason
1619.5,2025-12-02T02:59:30+00:00,W0050,wagon,queued,,,
1619.5,2025-12-02T02:59:30+00:00,W0051,wagon,queued,,,
1619.5,2025-12-02T02:59:30+00:00,W0052,wagon,queued,,,
1619.5,2025-12-02T02:59:30+00:00,W0053,wagon,queued,,,
1620.0,2025-12-02T03:00:00+00:00,LOCO_01,locomotive,moving,,,
1620.0,2025-12-02T03:00:00+00:00,W0039,wagon,moving,,,
1620.0,2025-12-02T03:00:00+00:00,W0040,wagon,moving,,,
1620.5,2025-12-02T03:00:30+00:00,W0041,wagon,in_workshop,,,
1620.5,2025-12-02T03:00:30+00:00,W0042,wagon,in_workshop,,,
1625.0,2025-12-02T03:05:00+00:00,LOCO_01,locomotive,moving,,,
1626.5,2025-12-02T03:06:30+00:00,W0041,wagon,in_workshop,,,
1626.5,2025-12-02T03:06:30+00:00,W0042,wagon,in_workshop,,,
1626.5,2025-12-02T03:06:30+00:00,LOCO_04,locomotive,moving,,,
1630.0,2025-12-02T03:10:00+00:00,LOCO_01,locomotive,assigned,,,
1630.0,2025-12-02T03:10:00+00:00,LOCO_01,locomotive,moving,,,
1630.5,2025-12-02T03:10:30+00:00,LOCO_02,locomotive,assigned,,,
1633.5,2025-12-02T03:13:30+00:00,LOCO_04,locomotive,moving,,,
1639.5,2025-12-02T03:19:30+00:00,LOCO_02,locomotive,moving,,,
1639.5,2025-12-02T03:19:30+00:00,W0085,wagon,moving,,,
1639.5,2025-12-02T03:19:30+00:00,W0086,wagon,moving,,,
1639.5,2025-12-02T03:19:30+00:00,W0087,wagon,moving,,,
1639.5,2025-12-02T03:19:30+00:00,W0088,wagon,moving,,,
1640.0,2025-12-02T03:20:00+00:00,LOCO_01,locomotive,moving,,,
1640.5,2025-12-02T03:20:30+00:00,LOCO_03,locomotive,moving,,,
1641.5,2025-12-02T03:21:30+00:00,LOCO_04,locomotive,moving,,,
1641.5,2025-12-02T03:21:30+00:00,W0073,wagon,moving,,,
1641.5,2025-12-02T03:21:30+00:00,W0074,wagon,moving,,,
1645.5,2025-12-02T03:25:30+00:00,LOCO_03,locomotive,moving,,,
1646.5,2025-12-02T03:26:30+00:00,W0073,wagon,in_workshop,,,
1646.5,2025-12-02T03:26:30+00:00,W0074,wagon,in_workshop,,,
1652.5,2025-12-02T03:32:30+00:00,W0073,wagon,in_workshop,,,
1652.5,2025-12-02T03:32:30+00:00,W0074,wagon,in_workshop,,,
1652.5,2025-12-02T03:32:30+00:00,LOCO_04,locomotive,moving,,,
1660.5,2025-12-02T03:40:30+00:00,W0037,wagon,retrofitted,,,
1660.5,2025-12-02T03:40:30+00:00,W0072,wagon,retrofitted,,,
1661.0,2025-12-02T03:41:00+00:00,LOCO_04,locomotive,moving,,,
1668.0,2025-12-02T03:48:00+00:00,LOCO_04,locomotive,moving,,,
1668.0,2025-12-02T03:48:00+00:00,W0037,wagon,moving,,,
1668.0,2025-12-02T03:48:00+00:00,W0072,wagon,moving,,,
1673.0,2025-12-02T03:53:00+00:00,LOCO_04,locomotive,moving,,,
1680.0,2025-12-02T04:00:00+00:00,LOCO_04,locomotive,moving,,,
1686.5,2025-12-02T04:06:30+00:00,W0041,wagon,retrofitted,,,
1686.5,2025-12-02T04:06:30+00:00,W0042,wagon,retrofitted,,,
1688.0,2025-12-02T04:08:00+00:00,LOCO_04,locomotive,moving,,,
1688.0,2025-12-02T04:08:00+00:00,W0043,wagon,moving,,,
1688.0,2025-12-02T04:08:00+00:00,W0044,wagon,moving,,,
1693.0,2025-12-02T04:13:00+00:00,W0043,wagon,in_workshop,,,
1693.0,2025-12-02T04:13:00+00:00,W0044,wagon,in_workshop,,,
1699.0,2025-12-02T04:19:00+00:00,W0043,wagon,in_workshop,,,
1699.0,2025-12-02T04:19:00+00:00,W0044,wagon,in_workshop,,,
1699.0,2025-12-02T04:19:00+00:00,LOCO_04,locomotive,moving,,,
1699.5,2025-12-02T04:19:30+00:00,W0085,wagon,queued,,,
1699.5,2025-12-02T04:19:30+00:00,W0086,wagon,queued,,,
1699.5,2025-12-02T04:19:30+00:00,W0087,wagon,queued,,,
1699.5,2025-12-02T04:19:30+00:00,W0088,wagon,queued,,,
1704.0,2025-12-02T04:24:00+00:00,LOCO_04,locomotive,moving,,,
1705.5,2025-12-02T04:25:30+00:00,LOCO_03,locomotive,assigned,,,
1707.5,2025-12-02T04:27:30+00:00,W0063,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,W0064,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,W0033,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,W0034,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,W0065,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,W0038,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,W0035,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,W0036,wagon,parked,,,
1707.5,2025-12-02T04:27:30+00:00,LOCO_01,locomotive,moving,,,
1711.0,2025-12-02T04:31:00+00:00,LOCO_04,locomotive,moving,,,
1711.0,2025-12-02T04:31:00+00:00,W0041,wagon,moving,,,
1711.0,2025-12-02T04:31:00+00:00,W0042,wagon,moving,,,
1712.5,2025-12-02T04:32:30+00:00,W0073,wagon,retrofitted,,,
1712.5,2025-12-02T04:32:30+00:00,W0074,wagon,retrofitted,,,
1714.5,2025-12-02T04:34:30+00:00,LOCO_03,locomotive,moving,,,
1714.5,2025-12-02T04:34:30+00:00,W0054,wagon,moving,,,
1714.5,2025-12-02T04:34:30+00:00,W0055,wagon,moving,,,
1714.5,2025-12-02T04:34:30+00:00,W0066,wagon,moving,,,
1714.5,2025-12-02T04:34:30+00:00,W0067,wagon,moving,,,
1716.0,2025-12-02T04:36:00+00:00,LOCO_04,locomotive,moving,,,
1720.5,2025-12-02T04:40:30+00:00,LOCO_02,locomotive,moving,,,
1721.0,2025-12-02T04:41:00+00:00,LOCO_04,locomotive,moving,,,
1727.5,2025-12-02T04:47:30+00:00,LOCO_02,locomotive,moving,,,
1728.0,2025-12-02T04:48:00+00:00,LOCO_04,locomotive,moving,,,
1728.0,2025-12-02T04:48:00+00:00,W0073,wagon,moving,,,
1728.0,2025-12-02T04:48:00+00:00,W0074,wagon,moving,,,
1733.0,2025-12-02T04:53:00+00:00,LOCO_04,locomotive,moving,,,
1735.5,2025-12-02T04:55:30+00:00,LOCO_02,locomotive,moving,,,
1735.5,2025-12-02T04:55:30+00:00,W0075,wagon,moving,,,
1735.5,2025-12-02T04:55:30+00:00,W0077,wagon,moving,,,
1738.0,2025-12-02T04:58:00+00:00,LOCO_04,locomotive,moving,,,
1740.5,2025-12-02T05:00:30+00:00,W0075,wagon,in_workshop,,,
1740.5,2025-12-02T05:00:30+00:00,W0077,wagon,in_workshop,,,
1746.5,2025-12-02T05:06:30+00:00,W0075,wagon,in_workshop,,,
1746.5,2025-12-02T05:06:30+00:00,W0077,wagon,in_workshop,,,
1746.5,2025-12-02T05:06:30+00:00,LOCO_02,locomotive,moving,,,
1753.5,2025-12-02T05:13:30+00:00,LOCO_02,locomotive,moving,,,
1759.0,2025-12-02T05:19:00+00:00,W0043,wagon,retrofitted,,,
1759.0,2025-12-02T05:19:00+00:00,W0044,wagon,retrofitted,,,
1761.5,2025-12-02T05:21:30+00:00,LOCO_02,locomotive,moving,,,
1761.5,2025-12-02T05:21:30+00:00,W0045,wagon,moving,,,
1761.5,2025-12-02T05:21:30+00:00,W0046,wagon,moving,,,
1766.5,2025-12-02T05:26:30+00:00,W0045,wagon,in_workshop,,,
1766.5,2025-12-02T05:26:30+00:00,W0046,wagon,in_workshop,,,
1767.5,2025-12-02T05:27:30+00:00,LOCO_01,locomotive,moving,,,
1772.5,2025-12-02T05:32:30+00:00,W0045,wagon,in_workshop,,,
1772.5,2025-12-02T05:32:30+00:00,W0046,wagon,in_workshop,,,
1772.5,2025-12-02T05:32:30+00:00,LOCO_02,locomotive,moving,,,
1774.5,2025-12-02T05:34:30+00:00,W0054,wagon,queued,,,
1774.5,2025-12-02T05:34:30+00:00,W0055,wagon,queued,,,
1774.5,2025-12-02T05:34:30+00:00,W0066,wagon,queued,,,
1774.5,2025-12-02T05:34:30+00:00,W0067,wagon,queued,,,
1774.5,2025-12-02T05:34:30+00:00,LOCO_01,locomotive,moving,,,
1774.5,2025-12-02T05:34:30+00:00,W0043,wagon,moving,,,
1774.5,2025-12-02T05:34:30+00:00,W0044,wagon,moving,,,
1777.5,2025-12-02T05:37:30+00:00,LOCO_02,locomotive,assigned,,,
1777.5,2025-12-02T05:37:30+00:00,LOCO_02,locomotive,moving,,,
1779.5,2025-12-02T05:39:30+00:00,LOCO_01,locomotive,moving,,,
1786.5,2025-12-02T05:46:30+00:00,LOCO_01,locomotive,moving,,,
1787.5,2025-12-02T05:47:30+00:00,LOCO_02,locomotive,moving,,,
1794.5,2025-12-02T05:54:30+00:00,LOCO_01,locomotive,moving,,,
1794.5,2025-12-02T05:54:30+00:00,W0078,wagon,moving,,,
1794.5,2025-12-02T05:54:30+00:00,W0079,wagon,moving,,,
1795.5,2025-12-02T05:55:30+00:00,LOCO_03,locomotive,moving,,,
1798.0,2025-12-02T05:58:00+00:00,LOCO_04,locomotive,assigned,,,
1799.5,2025-12-02T05:59:30+00:00,W0078,wagon,in_workshop,,,
1799.5,2025-12-02T05:59:30+00:00,W0079,wagon,in_workshop,,,
1800.0,2025-12-02T06:00:00+00:00,W0113,wagon,rejected,T6,,Loaded
1800.0,2025-12-02T06:00:00+00:00,W0119,wagon,rejected,T6,,No Retrofit Needed
1800.0,2025-12-02T06:00:00+00:00,W0039,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,W0040,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,W0037,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,W0072,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,W0041,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,W0042,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,W0073,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,W0074,wagon,parked,,,
1800.0,2025-12-02T06:00:00+00:00,LOCO_02,locomotive,moving,,,
1800.0,2025-12-02T06:00:00+00:00,W0105,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0106,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0107,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0108,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0109,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0110,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0111,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0112,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0114,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0115,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0116,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0117,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0118,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0120,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0121,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0122,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0123,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0124,wagon,arrived,T6,,
1800.0,2025-12-02T06:00:00+00:00,W0125,wagon,arrived,T6,,
1800.5,2025-12-02T06:00:30+00:00,LOCO_03,locomotive,moving,,,
1805.0,2025-12-02T06:05:00+00:00,LOCO_02,locomotive,assigned,,,
1805.0,2025-12-02T06:05:00+00:00,LOCO_02,locomotive,moving,,,
1805.5,2025-12-02T06:05:30+00:00,W0078,wagon,in_workshop,,,
1805.5,2025-12-02T06:05:30+00:00,W0079,wagon,in_workshop,,,
1805.5,2025-12-02T06:05:30+00:00,LOCO_01,locomotive,moving,,,
1806.5,2025-12-02T06:06:30+00:00,W0075,wagon,retrofitted,,,
1806.5,2025-12-02T06:06:30+00:00,W0077,wagon,retrofitted,,,
1810.5,2025-12-02T06:10:30+00:00,LOCO_01,locomotive,moving,,,
1811.0,2025-12-02T06:11:00+00:00,LOCO_04,locomotive,moving,,,
1811.0,2025-12-02T06:11:00+00:00,W0089,wagon,moving,,,
1811.0,2025-12-02T06:11:00+00:00,W0090,wagon,moving,,,
1811.0,2025-12-02T06:11:00+00:00,W0091,wagon,moving,,,
1811.0,2025-12-02T06:11:00+00:00,W0092,wagon,moving,,,
1811.0,2025-12-02T06:11:00+00:00,W0094,wagon,moving,,,
1811.0,2025-12-02T06:11:00+00:00,W0095,wagon,moving,,,
1812.0,2025-12-02T06:12:00+00:00,LOCO_02,locomotive,moving,,,
1817.5,2025-12-02T06:17:30+00:00,LOCO_01,locomotive,moving,,,
1817.5,2025-12-02T06:17:30+00:00,W0075,wagon,moving,,,
1817.5,2025-12-02T06:17:30+00:00,W0077,wagon,moving,,,
1822.5,2025-12-02T06:22:30+00:00,LOCO_01,locomotive,moving,,,
1829.5,2025-12-02T06:29:30+00:00,LOCO_01,locomotive,moving,,,
1832.5,2025-12-02T06:32:30+00:00,W0045,wagon,retrofitted,,,
1832.5,2025-12-02T06:32:30+00:00,W0046,wagon,retrofitted,,,
1837.5,2025-12-02T06:37:30+00:00,LOCO_01,locomotive,moving,,,
1837.5,2025-12-02T06:37:30+00:00,W0047,wagon,moving,,,
1837.5,2025-12-02T06:37:30+00:00,W0048,wagon,moving,,,
1842.5,2025-12-02T06:42:30+00:00,W0047,wagon,in_workshop,,,
1842.5,2025-12-02T06:42:30+00:00,W0048,wagon,in_workshop,,,
1848.5,2025-12-02T06:48:30+00:00,W0047,wagon,in_workshop,,,
1848.5,2025-12-02T06:48:30+00:00,W0048,wagon,in_workshop,,,
1848.5,2025-12-02T06:48:30+00:00,LOCO_01,locomotive,moving,,,
1853.5,2025-12-02T06:53:30+00:00,LOCO_01,locomotive,moving,,,
1860.5,2025-12-02T07:00:30+00:00,LOCO_03,locomotive,assigned,,,
1860.5,2025-12-02T07:00:30+00:00,LOCO_01,locomotive,moving,,,
1860.5,2025-12-02T07:00:30+00:00,W0045,wagon,moving,,,
1860.5,2025-12-02T07:00:30+00:00,W0046,wagon,moving,,,
1865.5,2025-12-02T07:05:30+00:00,W0078,wagon,retrofitted,,,
1865.5,2025-12-02T07:05:30+00:00,W0079,wagon,retrofitted,,,
1865.5,2025-12-02T07:05:30+00:00,LOCO_01,locomotive,moving,,,
1869.5,2025-12-02T07:09:30+00:00,LOCO_03,locomotive,moving,,,
1869.5,2025-12-02T07:09:30+00:00,W0068,wagon,moving,,,
1869.5,2025-12-02T07:09:30+00:00,W0069,wagon,moving,,,
1869.5,2025-12-02T07:09:30+00:00,W0070,wagon,moving,,,
1869.5,2025-12-02T07:09:30+00:00,W0071,wagon,moving,,,
1870.5,2025-12-02T07:10:30+00:00,LOCO_01,locomotive,moving,,,
1871.0,2025-12-02T07:11:00+00:00,W0089,wagon,queued,,,
1871.0,2025-12-02T07:11:00+00:00,W0090,wagon,queued,,,
1871.0,2025-12-02T07:11:00+00:00,W0091,wagon,queued,,,
1871.0,2025-12-02T07:11:00+00:00,W0092,wagon,queued,,,
1871.0,2025-12-02T07:11:00+00:00,W0094,wagon,queued,,,
1871.0,2025-12-02T07:11:00+00:00,W0095,wagon,queued,,,
1873.5,2025-12-02T07:13:30+00:00,W0043,wagon,parked,,,
1873.5,2025-12-02T07:13:30+00:00,W0044,wagon,parked,,,
1873.5,2025-12-02T07:13:30+00:00,LOCO_02,locomotive,moving,,,
1877.5,2025-12-02T07:17:30+00:00,LOCO_01,locomotive,moving,,,
1877.5,2025-12-02T07:17:30+00:00,W0078,wagon,moving,,,
1877.5,2025-12-02T07:17:30+00:00,W0079,wagon,moving,,,
1882.5,2025-12-02T07:22:30+00:00,LOCO_01,locomotive,moving,,,
1889.5,2025-12-02T07:29:30+00:00,LOCO_01,locomotive,moving,,,
1897.5,2025-12-02T07:37:30+00:00,LOCO_01,locomotive,moving,,,
1897.5,2025-12-02T07:37:30+00:00,W0081,wagon,moving,,,
1897.5,2025-12-02T07:37:30+00:00,W0082,wagon,moving,,,
1902.5,2025-12-02T07:42:30+00:00,W0081,wagon,in_workshop,,,
1902.5,2025-12-02T07:42:30+00:00,W0082,wagon,in_workshop,,,
1904.0,2025-12-02T07:44:00+00:00,LOCO_04,locomotive,moving,,,
1908.5,2025-12-02T07:48:30+00:00,W0047,wagon,retrofitted,,,
1908.5,2025-12-02T07:48:30+00:00,W0048,wagon,retrofitted,,,
1908.5,2025-12-02T07:48:30+00:00,W0081,wagon,in_workshop,,,
1908.5,2025-12-02T07:48:30+00:00,W0082,wagon,in_workshop,,,
1908.5,2025-12-02T07:48:30+00:00,LOCO_01,locomotive,moving,,,
1911.0,2025-12-02T07:51:00+00:00,LOCO_04,locomotive,moving,,,
1913.5,2025-12-02T07:53:30+00:00,LOCO_01,locomotive,moving,,,
1919.0,2025-12-02T07:59:00+00:00,LOCO_04,locomotive,moving,,,
1919.0,2025-12-02T07:59:00+00:00,W0049,wagon,moving,,,
1919.0,2025-12-02T07:59:00+00:00,W0050,wagon,moving,,,
1920.5,2025-12-02T08:00:30+00:00,LOCO_01,locomotive,moving,,,
1920.5,2025-12-02T08:00:30+00:00,W0047,wagon,moving,,,
1920.5,2025-12-02T08:00:30+00:00,W0048,wagon,moving,,,
1924.0,2025-12-02T08:04:00+00:00,W0049,wagon,in_workshop,,,
1924.0,2025-12-02T08:04:00+00:00,W0050,wagon,in_workshop,,,
1925.5,2025-12-02T08:05:30+00:00,LOCO_01,locomotive,moving,,,
1929.5,2025-12-02T08:09:30+00:00,W0068,wagon,queued,,,
1929.5,2025-12-02T08:09:30+00:00,W0069,wagon,queued,,,
1929.5,2025-12-02T08:09:30+00:00,W0070,wagon,queued,,,
1929.5,2025-12-02T08:09:30+00:00,W0071,wagon,queued,,,
1930.0,2025-12-02T08:10:00+00:00,W0049,wagon,in_workshop,,,
1930.0,2025-12-02T08:10:00+00:00,W0050,wagon,in_workshop,,,
1930.0,2025-12-02T08:10:00+00:00,LOCO_04,locomotive,moving,,,
1930.5,2025-12-02T08:10:30+00:00,LOCO_01,locomotive,moving,,,
1935.0,2025-12-02T08:15:00+00:00,LOCO_04,locomotive,assigned,,,
1935.0,2025-12-02T08:15:00+00:00,LOCO_04,locomotive,moving,,,
1935.5,2025-12-02T08:15:30+00:00,LOCO_02,locomotive,moving,,,
1943.5,2025-12-02T08:23:30+00:00,LOCO_02,locomotive,moving,,,
1943.5,2025-12-02T08:23:30+00:00,W0083,wagon,moving,,,
1943.5,2025-12-02T08:23:30+00:00,W0084,wagon,moving,,,
1945.0,2025-12-02T08:25:00+00:00,LOCO_04,locomotive,moving,,,
1948.5,2025-12-02T08:28:30+00:00,W0083,wagon,in_workshop,,,
1948.5,2025-12-02T08:28:30+00:00,W0084,wagon,in_workshop,,,
1950.5,2025-12-02T08:30:30+00:00,LOCO_03,locomotive,moving,,,
1954.5,2025-12-02T08:34:30+00:00,W0083,wagon,in_workshop,,,
1954.5,2025-12-02T08:34:30+00:00,W0084,wagon,in_workshop,,,
1954.5,2025-12-02T08:34:30+00:00,LOCO_02,locomotive,moving,,,
1955.5,2025-12-02T08:35:30+00:00,LOCO_03,locomotive,moving,,,
1968.5,2025-12-02T08:48:30+00:00,W0081,wagon,retrofitted,,,
1968.5,2025-12-02T08:48:30+00:00,W0082,wagon,retrofitted,,,
1969.0,2025-12-02T08:49:00+00:00,LOCO_02,locomotive,moving,,,
1976.0,2025-12-02T08:56:00+00:00,LOCO_02,locomotive,moving,,,
1976.0,2025-12-02T08:56:00+00:00,W0081,wagon,moving,,,
1976.0,2025-12-02T08:56:00+00:00,W0082,wagon,moving,,,
1981.0,2025-12-02T09:01:00+00:00,LOCO_02,locomotive,moving,,,
1988.0,2025-12-02T09:08:00+00:00,LOCO_02,locomotive,moving,,,
1990.0,2025-12-02T09:10:00+00:00,W0049,wagon,retrofitted,,,
1990.0,2025-12-02T09:10:00+00:00,W0050,wagon,retrofitted,,,
1990.5,2025-12-02T09:10:30+00:00,LOCO_01,locomotive,assigned,,,
1996.0,2025-12-02T09:16:00+00:00,LOCO_02,locomotive,moving,,,
1996.0,2025-12-02T09:16:00+00:00,W0051,wagon,moving,,,
1996.0,2025-12-02T09:16:00+00:00,W0052,wagon,moving,,,
2001.0,2025-12-02T09:21:00+00:00,W0051,wagon,in_workshop,,,
2001.0,2025-12-02T09:21:00+00:00,W0052,wagon,in_workshop,,,
2001.5,2025-12-02T09:21:30+00:00,LOCO_01,locomotive,moving,,,
2001.5,2025-12-02T09:21:30+00:00,W0114,wagon,moving,,,
2001.5,2025-12-02T09:21:30+00:00,W0115,wagon,moving,,,
2001.5,2025-12-02T09:21:30+00:00,W0116,wagon,moving,,,
2001.5,2025-12-02T09:21:30+00:00,W0117,wagon,moving,,,
2001.5,2025-12-02T09:21:30+00:00,W0118,wagon,moving,,,
2007.0,2025-12-02T09:27:00+00:00,W0051,wagon,in_workshop,,,
2007.0,2025-12-02T09:27:00+00:00,W0052,wagon,in_workshop,,,
2007.0,2025-12-02T09:27:00+00:00,LOCO_02,locomotive,moving,,,
2012.0,2025-12-02T09:32:00+00:00,LOCO_02,locomotive,moving,,,
2012.5,2025-12-02T09:32:30+00:00,W0075,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,W0077,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,W0045,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,W0046,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,W0078,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,W0079,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,W0047,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,W0048,wagon,parked,,,
2012.5,2025-12-02T09:32:30+00:00,LOCO_04,locomotive,moving,,,
2014.5,2025-12-02T09:34:30+00:00,W0083,wagon,retrofitted,,,
2014.5,2025-12-02T09:34:30+00:00,W0084,wagon,retrofitted,,,
2015.5,2025-12-02T09:35:30+00:00,LOCO_03,locomotive,assigned,,,
2019.0,2025-12-02T09:39:00+00:00,LOCO_02,locomotive,moving,,,
2019.0,2025-12-02T09:39:00+00:00,W0049,wagon,moving,,,
2019.0,2025-12-02T09:39:00+00:00,W0050,wagon,moving,,,
2024.0,2025-12-02T09:44:00+00:00,LOCO_02,locomotive,moving,,,
2029.0,2025-12-02T09:49:00+00:00,LOCO_02,locomotive,moving,,,
2030.5,2025-12-02T09:50:30+00:00,LOCO_03,locomotive,moving,,,
2030.5,2025-12-02T09:50:30+00:00,W0097,wagon,moving,,,
2030.5,2025-12-02T09:50:30+00:00,W0099,wagon,moving,,,
2030.5,2025-12-02T09:50:30+00:00,W0100,wagon,moving,,,
2030.5,2025-12-02T09:50:30+00:00,W0101,wagon,moving,,,
2030.5,2025-12-02T09:50:30+00:00,W0102,wagon,moving,,,
2030.5,2025-12-02T09:50:30+00:00,W0103,wagon,moving,,,
2030.5,2025-12-02T09:50:30+00:00,W0104,wagon,moving,,,
2036.0,2025-12-02T09:56:00+00:00,LOCO_02,locomotive,moving,,,
2036.0,2025-12-02T09:56:00+00:00,W0083,wagon,moving,,,
2036.0,2025-12-02T09:56:00+00:00,W0084,wagon,moving,,,
2041.0,2025-12-02T10:01:00+00:00,LOCO_02,locomotive,moving,,,
2048.0,2025-12-02T10:08:00+00:00,LOCO_02,locomotive,moving,,,
2056.0,2025-12-02T10:16:00+00:00,LOCO_02,locomotive,moving,,,
2056.0,2025-12-02T10:16:00+00:00,W0085,wagon,moving,,,
2056.0,2025-12-02T10:16:00+00:00,W0086,wagon,moving,,,
2061.0,2025-12-02T10:21:00+00:00,W0085,wagon,in_workshop,,,
2061.0,2025-12-02T10:21:00+00:00,W0086,wagon,in_workshop,,,
2061.5,2025-12-02T10:21:30+00:00,W0114,wagon,queued,,,
2061.5,2025-12-02T10:21:30+00:00,W0115,wagon,queued,,,
2061.5,2025-12-02T10:21:30+00:00,W0116,wagon,queued,,,
2061.5,2025-12-02T10:21:30+00:00,W0117,wagon,queued,,,
2061.5,2025-12-02T10:21:30+00:00,W0118,wagon,queued,,,
2067.0,2025-12-02T10:27:00+00:00,W0051,wagon,retrofitted,,,
2067.0,2025-12-02T10:27:00+00:00,W0052,wagon,retrofitted,,,
2067.0,2025-12-02T10:27:00+00:00,W0085,wagon,in_workshop,,,
2067.0,2025-12-02T10:27:00+00:00,W0086,wagon,in_workshop,,,
2067.0,2025-12-02T10:27:00+00:00,LOCO_02,locomotive,moving,,,
2072.5,2025-12-02T10:32:30+00:00,LOCO_04,locomotive,moving,,,
2074.0,2025-12-02T10:34:00+00:00,LOCO_02,locomotive,moving,,,
2079.5,2025-12-02T10:39:30+00:00,LOCO_04,locomotive,moving,,,
2079.5,2025-12-02T10:39:30+00:00,W0051,wagon,moving,,,
2079.5,2025-12-02T10:39:30+00:00,W0052,wagon,moving,,,
2082.0,2025-12-02T10:42:00+00:00,LOCO_02,locomotive,moving,,,
2082.0,2025-12-02T10:42:00+00:00,W0053,wagon,moving,,,
2082.0,2025-12-02T10:42:00+00:00,W0054,wagon,moving,,,
2084.5,2025-12-02T10:44:30+00:00,LOCO_04,locomotive,moving,,,
2087.0,2025-12-02T10:47:00+00:00,W0053,wagon,in_workshop,,,
2087.0,2025-12-02T10:47:00+00:00,W0054,wagon,in_workshop,,,
2088.0,2025-12-02T10:48:00+00:00,W0128,wagon,rejected,T7,,Loaded
2088.0,2025-12-02T10:48:00+00:00,W0144,wagon,rejected,T7,,Loaded
2088.0,2025-12-02T10:48:00+00:00,W0126,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0127,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0129,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0130,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0131,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0132,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0133,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0134,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0135,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0136,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0137,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0138,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0139,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0140,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0141,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0142,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0143,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0145,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0146,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0147,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0148,wagon,arrived,T7,,
2088.0,2025-12-02T10:48:00+00:00,W0149,wagon,arrived,T7,,
