timestamp,datetime,locomotive_id,event_type,location,from_location,to_location,purpose,coupler_type,wagon_count,duration_min
4213.0,2025-12-03T22:13:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
4213.0,2025-12-03T22:13:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
4213.5,2025-12-03T22:13:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
4213.5,2025-12-03T22:13:30+00:00,LOCO_02,SHUNTING_PREP,WS_01,,,,,2,1.0
4214.5,2025-12-03T22:14:30+00:00,LOCO_02,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
4219.5,2025-12-03T22:19:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,7.0
4226.5,2025-12-03T22:26:30+00:00,LOCO_02,MOVING,retrofit2,track_19,retrofit2,,,0,5.0
4231.5,2025-12-03T22:31:30+00:00,LOCO_02,COUPLING_STARTED,retrofit2,,,,SCREW,0,2.0
4233.5,2025-12-03T22:33:30+00:00,LOCO_02,COUPLING_COMPLETED,retrofit2,,,,SCREW,0,2.0
4233.5,2025-12-03T22:33:30+00:00,LOCO_02,SHUNTING_PREP,retrofit2,,,,,0,1.0
4234.5,2025-12-03T22:34:30+00:00,LOCO_02,MOVING,WS_01,retrofit2,WS_01,,,0,5.0
4239.5,2025-12-03T22:39:30+00:00,LOCO_02,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
4242.5,2025-12-03T22:42:30+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
4245.5,2025-12-03T22:45:30+00:00,LOCO_02,MOVING,track_19,WS_01,track_19,,,0,17.5
4263.0,2025-12-03T23:03:00+00:00,LOCO_02,MOVING,WS_03,track_19,WS_03,,,0,5.0
4268.0,2025-12-03T23:08:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
4268.5,2025-12-03T23:08:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
4268.5,2025-12-03T23:08:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
4269.0,2025-12-03T23:09:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
4269.0,2025-12-03T23:09:00+00:00,LOCO_02,SHUNTING_PREP,WS_03,,,,,2,1.0
4270.0,2025-12-03T23:10:00+00:00,LOCO_02,MOVING,retrofitted1,WS_03,retrofitted1,,,0,5.0
4275.0,2025-12-03T23:15:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,31.0
4306.0,2025-12-03T23:46:00+00:00,LOCO_02,MOVING,WS_01,track_19,WS_01,,,0,5.0
4311.0,2025-12-03T23:51:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
4311.5,2025-12-03T23:51:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
4311.5,2025-12-03T23:51:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
4312.0,2025-12-03T23:52:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
4312.0,2025-12-03T23:52:00+00:00,LOCO_02,SHUNTING_PREP,WS_01,,,,,2,1.0
4313.0,2025-12-03T23:53:00+00:00,LOCO_02,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
4318.0,2025-12-03T23:58:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,7.0
4325.0,2025-12-04T00:05:00+00:00,LOCO_02,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
4330.0,2025-12-04T00:10:00+00:00,LOCO_02,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
4332.0,2025-12-04T00:12:00+00:00,LOCO_02,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
4332.0,2025-12-04T00:12:00+00:00,LOCO_02,SHUNTING_PREP,retrofit1,,,,,0,1.0
4333.0,2025-12-04T00:13:00+00:00,LOCO_02,MOVING,WS_01,retrofit1,WS_01,,,0,5.0
4338.0,2025-12-04T00:18:00+00:00,LOCO_02,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
4341.0,2025-12-04T00:21:00+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
4344.0,2025-12-04T00:24:00+00:00,LOCO_02,MOVING,track_19,WS_01,track_19,,,0,17.5
4361.5,2025-12-04T00:41:30+00:00,LOCO_02,MOVING,WS_03,track_19,WS_03,,,0,5.0
4366.5,2025-12-04T00:46:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
4367.0,2025-12-04T00:47:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
4367.0,2025-12-04T00:47:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
4367.5,2025-12-04T00:47:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
4367.5,2025-12-04T00:47:30+00:00,LOCO_02,SHUNTING_PREP,WS_03,,,,,2,1.0
4368.5,2025-12-04T00:48:30+00:00,LOCO_02,MOVING,retrofitted1,WS_03,retrofitted1,,,0,5.0
4373.5,2025-12-04T00:53:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,22.5
4396.0,2025-12-04T01:16:00+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
4396.0,2025-12-04T01:16:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
4401.0,2025-12-04T01:21:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,3,1.0
4402.0,2025-12-04T01:22:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,3,1.0
4402.0,2025-12-04T01:22:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,3,0.5
4402.5,2025-12-04T01:22:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,3,0.5
4402.5,2025-12-04T01:22:30+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,3,1.0
4403.5,2025-12-04T01:23:30+00:00,LOCO_02,MOVING,parking15,retrofitted1,parking15,,,0,60.0
4463.5,2025-12-04T02:23:30+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,parking15,,,,DAC,3,0.5
4464.0,2025-12-04T02:24:00+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,parking15,,,,DAC,3,0.5
4464.0,2025-12-04T02:24:00+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,parking15,,,,DAC,3,1.0
4465.0,2025-12-04T02:25:00+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,parking15,,,,DAC,3,1.0
4466.0,2025-12-04T02:26:00+00:00,LOCO_02,MOVING,track_19,parking15,track_19,,,0,80.0
4546.0,2025-12-04T03:46:00+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
4546.0,2025-12-04T03:46:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
4551.0,2025-12-04T03:51:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,4,1.5
4552.5,2025-12-04T03:52:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,4,1.5
4552.5,2025-12-04T03:52:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,4,0.5
4553.0,2025-12-04T03:53:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,4,0.5
4553.0,2025-12-04T03:53:00+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,4,1.0
4554.0,2025-12-04T03:54:00+00:00,LOCO_02,MOVING,parking14,retrofitted1,parking14,,,0,60.0
4614.0,2025-12-04T04:54:00+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,parking14,,,,DAC,4,0.5
4614.5,2025-12-04T04:54:30+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,parking14,,,,DAC,4,0.5
4614.5,2025-12-04T04:54:30+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,parking14,,,,DAC,4,1.5
4616.0,2025-12-04T04:56:00+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,parking14,,,,DAC,4,1.5
4617.5,2025-12-04T04:57:30+00:00,LOCO_02,MOVING,track_19,parking14,track_19,,,0,82.5
4700.0,2025-12-04T06:20:00+00:00,LOCO_02,MOVING,WS_01,track_19,WS_01,,,0,5.0
4705.0,2025-12-04T06:25:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
4705.5,2025-12-04T06:25:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
4705.5,2025-12-04T06:25:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
4706.0,2025-12-04T06:26:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
4706.0,2025-12-04T06:26:00+00:00,LOCO_02,SHUNTING_PREP,WS_01,,,,,2,1.0
4707.0,2025-12-04T06:27:00+00:00,LOCO_02,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
4712.0,2025-12-04T06:32:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,43.5
4755.5,2025-12-04T07:15:30+00:00,LOCO_02,MOVING,WS_03,track_19,WS_03,,,0,5.0
4760.5,2025-12-04T07:20:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
4761.0,2025-12-04T07:21:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
4761.0,2025-12-04T07:21:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
4761.5,2025-12-04T07:21:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
4761.5,2025-12-04T07:21:30+00:00,LOCO_02,SHUNTING_PREP,WS_03,,,,,2,1.0
4762.5,2025-12-04T07:22:30+00:00,LOCO_02,MOVING,retrofitted1,WS_03,retrofitted1,,,0,5.0
4767.5,2025-12-04T07:27:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,190.0
4957.5,2025-12-04T10:37:30+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
4957.5,2025-12-04T10:37:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
4962.5,2025-12-04T10:42:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,3,1.0
4963.5,2025-12-04T10:43:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,3,1.0
4963.5,2025-12-04T10:43:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,3,0.5
4964.0,2025-12-04T10:44:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,3,0.5
4964.0,2025-12-04T10:44:00+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,3,1.0
4965.0,2025-12-04T10:45:00+00:00,LOCO_02,MOVING,parking13,retrofitted1,parking13,,,0,60.0
5025.0,2025-12-04T11:45:00+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,parking13,,,,DAC,3,0.5
5025.5,2025-12-04T11:45:30+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,parking13,,,,DAC,3,0.5
5025.5,2025-12-04T11:45:30+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,parking13,,,,DAC,3,1.0
5026.5,2025-12-04T11:46:30+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,parking13,,,,DAC,3,1.0
5027.5,2025-12-04T11:47:30+00:00,LOCO_02,MOVING,track_19,parking13,track_19,,,0,337.0
5364.5,2025-12-04T17:24:30+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
5364.5,2025-12-04T17:24:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
5369.5,2025-12-04T17:29:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,1,0.5
5370.0,2025-12-04T17:30:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,1,0.5
5370.0,2025-12-04T17:30:00+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,1,1.0
5371.0,2025-12-04T17:31:00+00:00,LOCO_02,MOVING,parking6,retrofitted1,parking6,,,0,5.0
5376.0,2025-12-04T17:36:00+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,parking6,,,,DAC,1,0.5
5376.5,2025-12-04T17:36:30+00:00,LOCO_02,MOVING,track_19,parking6,track_19,,,0,0.0
5376.5,2025-12-04T17:36:30+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,parking6,,,,DAC,1,0.5
495.0,2025-12-01T08:15:00+00:00,LOCO_03,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
500.0,2025-12-01T08:20:00+00:00,LOCO_03,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
502.0,2025-12-01T08:22:00+00:00,LOCO_03,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
502.0,2025-12-01T08:22:00+00:00,LOCO_03,SHUNTING_PREP,retrofit1,,,,,0,1.0
503.0,2025-12-01T08:23:00+00:00,LOCO_03,MOVING,WS_02,retrofit1,WS_02,,,0,5.0
508.0,2025-12-01T08:28:00+00:00,LOCO_03,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
511.0,2025-12-01T08:31:00+00:00,LOCO_03,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
514.0,2025-12-01T08:34:00+00:00,LOCO_03,MOVING,track_19,WS_02,track_19,,,0,60.5
574.5,2025-12-01T09:34:30+00:00,LOCO_03,MOVING,WS_02,track_19,WS_02,,,0,5.0
579.5,2025-12-01T09:39:30+00:00,LOCO_03,RAKE_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
580.0,2025-12-01T09:40:00+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
580.0,2025-12-01T09:40:00+00:00,LOCO_03,LOCO_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
580.5,2025-12-01T09:40:30+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
580.5,2025-12-01T09:40:30+00:00,LOCO_03,SHUNTING_PREP,WS_02,,,,,2,1.0
581.5,2025-12-01T09:41:30+00:00,LOCO_03,MOVING,retrofitted1,WS_02,retrofitted1,,,0,5.0
586.5,2025-12-01T09:46:30+00:00,LOCO_03,MOVING,track_19,retrofitted1,track_19,,,0,216.5
803.0,2025-12-01T13:23:00+00:00,LOCO_03,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
808.0,2025-12-01T13:28:00+00:00,LOCO_03,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
810.0,2025-12-01T13:30:00+00:00,LOCO_03,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
810.0,2025-12-01T13:30:00+00:00,LOCO_03,SHUNTING_PREP,retrofit1,,,,,0,1.0
811.0,2025-12-01T13:31:00+00:00,LOCO_03,MOVING,WS_01,retrofit1,WS_01,,,0,5.0
816.0,2025-12-01T13:36:00+00:00,LOCO_03,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
819.0,2025-12-01T13:39:00+00:00,LOCO_03,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
822.0,2025-12-01T13:42:00+00:00,LOCO_03,MOVING,track_19,WS_01,track_19,,,0,60.5
882.5,2025-12-01T14:42:30+00:00,LOCO_03,MOVING,WS_01,track_19,WS_01,,,0,5.0
887.5,2025-12-01T14:47:30+00:00,LOCO_03,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
888.0,2025-12-01T14:48:00+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
888.0,2025-12-01T14:48:00+00:00,LOCO_03,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
888.5,2025-12-01T14:48:30+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
888.5,2025-12-01T14:48:30+00:00,LOCO_03,SHUNTING_PREP,WS_01,,,,,2,1.0
889.5,2025-12-01T14:49:30+00:00,LOCO_03,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
894.5,2025-12-01T14:54:30+00:00,LOCO_03,MOVING,track_19,retrofitted1,track_19,,,0,5.0
899.5,2025-12-01T14:59:30+00:00,LOCO_03,MOVING,collection1,track_19,collection1,,,0,60.0
959.5,2025-12-01T15:59:30+00:00,LOCO_03,ALLOCATED,,,,batch_transport,,0,0.0
959.5,2025-12-01T15:59:30+00:00,LOCO_03,RAKE_COUPLING_STARTED,collection1,,,,SCREW,15,28.0
987.5,2025-12-01T16:27:30+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,15,28.0
987.5,2025-12-01T16:27:30+00:00,LOCO_03,LOCO_COUPLING_STARTED,collection1,,,,SCREW,15,2.0
989.5,2025-12-01T16:29:30+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,15,2.0
989.5,2025-12-01T16:29:30+00:00,LOCO_03,SHUNTING_PREP,collection1,,,,,15,1.0
990.5,2025-12-01T16:30:30+00:00,LOCO_03,MOVING,retrofit2,collection1,retrofit2,,,0,60.0
1050.5,2025-12-01T17:30:30+00:00,LOCO_03,LOCO_DECOUPLING_STARTED,retrofit2,,,,SCREW,15,3.0
1053.5,2025-12-01T17:33:30+00:00,LOCO_03,LOCO_DECOUPLING_COMPLETED,retrofit2,,,,SCREW,15,3.0
1053.5,2025-12-01T17:33:30+00:00,LOCO_03,RAKE_DECOUPLING_STARTED,retrofit2,,,,SCREW,15,42.0
1095.5,2025-12-01T18:15:30+00:00,LOCO_03,RAKE_DECOUPLING_COMPLETED,retrofit2,,,,SCREW,15,42.0
1137.5,2025-12-01T18:57:30+00:00,LOCO_03,MOVING,track_19,retrofit2,track_19,,,0,5.0
1142.5,2025-12-01T19:02:30+00:00,LOCO_03,PARKING,,,,,,0,7.5
1150.0,2025-12-01T19:10:00+00:00,LOCO_03,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
1155.0,2025-12-01T19:15:00+00:00,LOCO_03,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
1157.0,2025-12-01T19:17:00+00:00,LOCO_03,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
1157.0,2025-12-01T19:17:00+00:00,LOCO_03,SHUNTING_PREP,retrofit1,,,,,0,1.0
1158.0,2025-12-01T19:18:00+00:00,LOCO_03,MOVING,WS_02,retrofit1,WS_02,,,0,5.0
1163.0,2025-12-01T19:23:00+00:00,LOCO_03,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
1166.0,2025-12-01T19:26:00+00:00,LOCO_03,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
1169.0,2025-12-01T19:29:00+00:00,LOCO_03,MOVING,track_19,WS_02,track_19,,,0,13.0
1182.0,2025-12-01T19:42:00+00:00,LOCO_03,ALLOCATED,,,,batch_transport,,0,0.0
1182.0,2025-12-01T19:42:00+00:00,LOCO_03,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
1187.0,2025-12-01T19:47:00+00:00,LOCO_03,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,8,3.5
1190.5,2025-12-01T19:50:30+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,8,3.5
1190.5,2025-12-01T19:50:30+00:00,LOCO_03,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,8,0.5
1191.0,2025-12-01T19:51:00+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,8,0.5
1191.0,2025-12-01T19:51:00+00:00,LOCO_03,SHUNTING_PREP,retrofitted1,,,,,8,1.0
1192.0,2025-12-01T19:52:00+00:00,LOCO_03,MOVING,parking13,retrofitted1,parking13,,,0,60.0
1252.0,2025-12-01T20:52:00+00:00,LOCO_03,LOCO_DECOUPLING_STARTED,parking13,,,,DAC,8,0.5
1252.5,2025-12-01T20:52:30+00:00,LOCO_03,LOCO_DECOUPLING_COMPLETED,parking13,,,,DAC,8,0.5
1252.5,2025-12-01T20:52:30+00:00,LOCO_03,RAKE_DECOUPLING_STARTED,parking13,,,,DAC,8,3.5
1256.0,2025-12-01T20:56:00+00:00,LOCO_03,RAKE_DECOUPLING_COMPLETED,parking13,,,,DAC,8,3.5
1259.5,2025-12-01T20:59:30+00:00,LOCO_03,MOVING,track_19,parking13,track_19,,,0,60.0
1319.5,2025-12-01T21:59:30+00:00,LOCO_03,MOVING,collection1,track_19,collection1,,,0,60.0
1379.5,2025-12-01T22:59:30+00:00,LOCO_03,ALLOCATED,,,,batch_transport,,0,0.0
1379.5,2025-12-01T22:59:30+00:00,LOCO_03,RAKE_COUPLING_STARTED,collection1,,,,SCREW,6,10.0
1389.5,2025-12-01T23:09:30+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,6,10.0
1389.5,2025-12-01T23:09:30+00:00,LOCO_03,LOCO_COUPLING_STARTED,collection1,,,,SCREW,6,2.0
1391.5,2025-12-01T23:11:30+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,6,2.0
1391.5,2025-12-01T23:11:30+00:00,LOCO_03,SHUNTING_PREP,collection1,,,,,6,1.0
1392.5,2025-12-01T23:12:30+00:00,LOCO_03,MOVING,retrofit1,collection1,retrofit1,,,0,60.0
1452.5,2025-12-02T00:12:30+00:00,LOCO_03,LOCO_DECOUPLING_STARTED,retrofit1,,,,SCREW,6,3.0
1455.5,2025-12-02T00:15:30+00:00,LOCO_03,LOCO_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,6,3.0
1455.5,2025-12-02T00:15:30+00:00,LOCO_03,RAKE_DECOUPLING_STARTED,retrofit1,,,,SCREW,6,15.0
1470.5,2025-12-02T00:30:30+00:00,LOCO_03,RAKE_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,6,15.0
1485.5,2025-12-02T00:45:30+00:00,LOCO_03,MOVING,track_19,retrofit1,track_19,,,0,5.0
1490.5,2025-12-02T00:50:30+00:00,LOCO_03,PARKING,,,,,,0,0.0
1490.5,2025-12-02T00:50:30+00:00,LOCO_03,MOVING,collection1,track_19,collection1,,,0,60.0
1550.5,2025-12-02T01:50:30+00:00,LOCO_03,ALLOCATED,,,,batch_transport,,0,0.0
1550.5,2025-12-02T01:50:30+00:00,LOCO_03,RAKE_COUPLING_STARTED,collection1,,,,SCREW,4,6.0
1556.5,2025-12-02T01:56:30+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,4,6.0
1556.5,2025-12-02T01:56:30+00:00,LOCO_03,LOCO_COUPLING_STARTED,collection1,,,,SCREW,4,2.0
1558.5,2025-12-02T01:58:30+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,4,2.0
1558.5,2025-12-02T01:58:30+00:00,LOCO_03,SHUNTING_PREP,collection1,,,,,4,1.0
1559.5,2025-12-02T01:59:30+00:00,LOCO_03,MOVING,retrofit1,collection1,retrofit1,,,0,60.0
1619.5,2025-12-02T02:59:30+00:00,LOCO_03,LOCO_DECOUPLING_STARTED,retrofit1,,,,SCREW,4,3.0
1622.5,2025-12-02T03:02:30+00:00,LOCO_03,LOCO_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,4,3.0
1622.5,2025-12-02T03:02:30+00:00,LOCO_03,RAKE_DECOUPLING_STARTED,retrofit1,,,,SCREW,4,9.0
1631.5,2025-12-02T03:11:30+00:00,LOCO_03,RAKE_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,4,9.0
1640.5,2025-12-02T03:20:30+00:00,LOCO_03,MOVING,track_19,retrofit1,track_19,,,0,5.0
1645.5,2025-12-02T03:25:30+00:00,LOCO_03,PARKING,,,,,,0,0.0
1645.5,2025-12-02T03:25:30+00:00,LOCO_03,MOVING,collection1,track_19,collection1,,,0,60.0
1705.5,2025-12-02T04:25:30+00:00,LOCO_03,ALLOCATED,,,,batch_transport,,0,0.0
1705.5,2025-12-02T04:25:30+00:00,LOCO_03,RAKE_COUPLING_STARTED,collection1,,,,SCREW,4,6.0
1711.5,2025-12-02T04:31:30+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,4,6.0
1711.5,2025-12-02T04:31:30+00:00,LOCO_03,LOCO_COUPLING_STARTED,collection1,,,,SCREW,4,2.0
1713.5,2025-12-02T04:33:30+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,4,2.0
1713.5,2025-12-02T04:33:30+00:00,LOCO_03,SHUNTING_PREP,collection1,,,,,4,1.0
1714.5,2025-12-02T04:34:30+00:00,LOCO_03,MOVING,retrofit1,collection1,retrofit1,,,0,60.0
1774.5,2025-12-02T05:34:30+00:00,LOCO_03,LOCO_DECOUPLING_STARTED,retrofit1,,,,SCREW,4,3.0
1777.5,2025-12-02T05:37:30+00:00,LOCO_03,LOCO_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,4,3.0
1777.5,2025-12-02T05:37:30+00:00,LOCO_03,RAKE_DECOUPLING_STARTED,retrofit1,,,,SCREW,4,9.0
1786.5,2025-12-02T05:46:30+00:00,LOCO_03,RAKE_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,4,9.0
1795.5,2025-12-02T05:55:30+00:00,LOCO_03,MOVING,track_19,retrofit1,track_19,,,0,5.0
1800.5,2025-12-02T06:00:30+00:00,LOCO_03,PARKING,,,,,,0,0.0
1800.5,2025-12-02T06:00:30+00:00,LOCO_03,MOVING,collection1,track_19,collection1,,,0,60.0
1860.5,2025-12-02T07:00:30+00:00,LOCO_03,ALLOCATED,,,,batch_transport,,0,0.0
1860.5,2025-12-02T07:00:30+00:00,LOCO_03,RAKE_COUPLING_STARTED,collection1,,,,SCREW,4,6.0
1866.5,2025-12-02T07:06:30+00:00,LOCO_03,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,4,6.0
1866.5,2025-12-02T07:06:30+00:00,LOCO_03,LOCO_COUPLING_STARTED,collection1,,,,SCREW,4,2.0
1868.5,2025-12-02T07:08:30+00:00,LOCO_03,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,4,2.0
1868.5,2025-12-02T07:08:30+00:00,LOCO_03,SHUNTING_PREP,collection1,,,,,4,1.0
1869.5,2025-12-02T07:09:30+00:00,LOCO_03,MOVING,retrofit1,collection1,retrofit1,,,0,60.0
1929.5,2025-12-02T08:09:30+00:00,LOCO_03,LOCO_DECOUPLING_STARTED,retrofit1,,,,SCREW,4,3.0
1932.5,2025-12-02T08:12:30+00:00,LOCO_03,LOCO_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,4,3.0
1932.5,2025-12-02T08:12:30+00:00,LOCO_03,RAKE_DECOUPLING_STARTED,retrofit1,,,,SCREW,4,9.0
