timestamp,event_type,resource_type,resource_id,details
1392.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
1397.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
1397.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""fd2c9d96-1123-43a4-8c2c-01d6fc4c4ba5"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3746593"", ""track"": ""track_19""}"
1397.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""bc4a87b0-e981-4151-8de1-188a889dec52"", ""timestamp"": ""1769098157.374837"", ""track"": ""track_19""}"
1397.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
1402.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
1403.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
1408.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
1409.0,WagonMovedEvent,wagon,W0009,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""1409.0"", ""to_track"": ""retrofitted""}"
1409.0,WagonDistributedEvent,wagon,W0009,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769098157"", ""event_id"": ""9930a11e-665f-4ae5-b0d8-ae08680673b0"", ""timestamp"": ""1769098157.3761218""}"
1409.0,WagonMovedEvent,wagon,W0010,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""1409.0"", ""to_track"": ""retrofitted""}"
1409.0,WagonDistributedEvent,wagon,W0010,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769098157"", ""event_id"": ""4028e391-9f3f-4016-8991-050c6f447fbc"", ""timestamp"": ""1769098157.3766305""}"
1409.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
1414.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
1414.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""6d9ddd60-b00a-4d60-a662-f31ac14b7a1b"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3772042"", ""track"": ""track_19""}"
1414.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""f0f36201-4b78-4ec4-8e82-53fa99eb1456"", ""timestamp"": ""1769098157.3774157"", ""track"": ""track_19""}"
1414.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
1419.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
1420.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking5""}"
1425.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking5""}"
1426.0,WagonParkedEvent,wagon,W0009,"{""event_id"": ""2c94628f-9a7c-48cc-865a-c696df9c3f54"", ""parking_area_id"": ""parking5"", ""timestamp"": ""1769098157.3784456""}"
1426.0,WagonMovedEvent,wagon,W0009,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""1426.0"", ""to_track"": ""parking5""}"
1426.0,WagonParkedEvent,wagon,W0010,"{""event_id"": ""355ad56b-f95b-43d9-a768-100d10c9c2dd"", ""parking_area_id"": ""parking5"", ""timestamp"": ""1769098157.3790154""}"
1426.0,WagonMovedEvent,wagon,W0010,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""1426.0"", ""to_track"": ""parking5""}"
1426.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""parking5"", ""to_track"": ""track_19""}"
1431.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""parking5"", ""to_track"": ""track_19""}"
1431.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""6293b070-1d69-4167-a79a-f58af3e0a6a2"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3800576"", ""track"": ""track_19""}"
1512.0,TrainArrivedEvent,train,T5,"{""arrival_track"": ""collection"", ""event_id"": ""fa0fdbad-0594-48bf-ae01-07f529d30954"", ""timestamp"": ""1769098157.3806555"", ""wagons"": ""[Wagon(id='W0096', length=24.3, is_loaded=True, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T5', rejection_reason='CLASSIFICATION_REJECTED', detailed_rejection_reason='Wagon is loaded', rejection_time=1512.0, collection_track_id='collection1'), Wagon(id='W0097', length=17.4, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T5', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0098', length=19.0, is_loaded=True, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T5', rejection_reason='CLASSIFICATION_REJECTED', detailed_rejection_reason='Wagon is loaded', rejection_time=1512.0, collection_track_id='collection1'), Wagon(id='W0099', length=19.1, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T5', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0100', length=15.4, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T5', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0101', length=22.0, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T5', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0102', length=16.1, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T5', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0103', length=20.2, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T5', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0104', length=19.7, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T5', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
1512.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""0c65894c-b331-4197-867b-a5969f291fe3"", ""timestamp"": ""1769098157.3818507"", ""track"": ""track_19""}"
1512.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
1572.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
1596.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
1656.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
1680.0,WagonMovedEvent,wagon,W0069,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""5f17481e-0e12-4ad9-9ff0-ea420839f512"", ""timestamp"": ""1769098157.3835578"", ""wagon"": ""id='W0069' length=23.6 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,WagonMovedEvent,wagon,W0070,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""82ada004-fd41-4e53-b590-b02f1f8d70d1"", ""timestamp"": ""1769098157.384535"", ""wagon"": ""id='W0070' length=15.7 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,WagonMovedEvent,wagon,W0071,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""1480bc1f-3c4c-4db1-956d-260bf09f4463"", ""timestamp"": ""1769098157.3853674"", ""wagon"": ""id='W0071' length=24.1 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,WagonMovedEvent,wagon,W0072,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""684fab84-536f-4533-921c-eedfd6671191"", ""timestamp"": ""1769098157.3861938"", ""wagon"": ""id='W0072' length=24.4 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,WagonMovedEvent,wagon,W0073,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""1157d94f-37c1-402c-8b5e-d9e83d78bf03"", ""timestamp"": ""1769098157.3870206"", ""wagon"": ""id='W0073' length=18.0 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,WagonMovedEvent,wagon,W0074,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""87675899-61e3-4751-b113-41af45dd7d8d"", ""timestamp"": ""1769098157.3877912"", ""wagon"": ""id='W0074' length=17.4 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,WagonMovedEvent,wagon,W0075,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""81d68b26-d9a4-4774-a712-f076f5debbbd"", ""timestamp"": ""1769098157.3888319"", ""wagon"": ""id='W0075' length=23.4 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,WagonMovedEvent,wagon,W0077,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1680.0"", ""to_track"": ""retrofit""}"
1680.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""5eb2508e-aa3d-417a-9c7a-b537164e7e1a"", ""timestamp"": ""1769098157.3896754"", ""wagon"": ""id='W0077' length=18.4 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1680.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
1685.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
1685.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""ab5d734e-760d-4ead-8835-ee51cd98e490"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3905342"", ""track"": ""track_19""}"
1800.0,TrainArrivedEvent,train,T6,"{""arrival_track"": ""collection"", ""event_id"": ""431b810b-d01c-4231-88fd-b58840a650e7"", ""timestamp"": ""1769098157.3915348"", ""wagons"": ""[Wagon(id='W0105', length=24.2, is_loaded=False, track='retrofit', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.MOVING: 'moving'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T6', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0106', length=18.9, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0106', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0107', length=17.9, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0107', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0108', length=16.3, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0108', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0109', length=20.5, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0109', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0110', length=20.2, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0110', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0111', length=17.1, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0111', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0112', length=20.1, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0112', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0113', length=22.4, is_loaded=True, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='CLASSIFICATION_REJECTED', detailed_rejection_reason='Wagon is loaded', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0114', length=16.8, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0114', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0115', length=16.4, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0115', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0116', length=22.9, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (18.2 meters available, 22.9 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0117', length=15.3, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0117', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0118', length=19.6, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 19.6 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0119', length=15.6, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 15.6 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0120', length=19.6, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 19.6 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0121', length=21.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 21.7 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0122', length=24.6, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 24.6 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0123', length=17.4, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 17.4 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0124', length=21.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 21.7 meters needed)', rejection_time=1800.0, collection_track_id='collection1'), Wagon(id='W0125', length=17.9, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T6', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.9 meters available, 17.9 meters needed)', rejection_time=1800.0, collection_track_id='collection1')]""}"
1800.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""1387774e-020b-4a72-9ff5-8f318c116559"", ""timestamp"": ""1769098157.393498"", ""track"": ""track_19""}"
1800.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
1860.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
1887.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
1947.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
1974.0,WagonMovedEvent,wagon,W0078,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1974.0"", ""to_track"": ""retrofit""}"
1974.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""8169e794-e38d-4733-9ddc-e96f59a7b26b"", ""timestamp"": ""1769098157.3952892"", ""wagon"": ""id='W0078' length=16.2 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T4' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1974.0,WagonMovedEvent,wagon,W0079,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""1974.0"", ""to_track"": ""retrofit""}"
